X,Y,Index_,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8837188.6378188,5414206.69336569,756,GO-20151869657,2015,D51,Shooting,2015/10/31 04:00:00+00,76,Bay Street Corridor (76),-79.38581622,43.66799576,888
-8833805.21213994,5421523.87326461,757,GO-20151899333,2015,D53,Shooting,2015/11/04 05:00:00+00,55,Thorncliffe Park (55),-79.35542239,43.71552389,889
-8828956.60934202,5416112.08054223,758,GO-20151783770,2015,D55,Other,2015/11/10 05:00:00+00,64,Woodbine Corridor (64),-79.31186665,43.68037567,890
-8824622.93711266,5421257.44064908,759,GO-20151939320,2015,D41,Other,2015/11/10 05:00:00+00,120,Clairlea-Birchmount (120),-79.27293661,43.71379396,891
-8835844.06646245,5414098.85295627,760,GO-20151947851,2015,D51,Stabbing,2015/11/13 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37373773,43.66729501,892
-8828878.49311574,5431148.09126353,761,GO-20151950148,2015,D42,Stabbing,2015/11/13 05:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.31116492,43.77797984,893
-8861483.08697914,5424037.86508831,762,GO-20151975144,2015,D23,Shooting,2015/11/17 05:00:00+00,1,West Humber-Clairville (1),-79.60405697,43.73184462,894
-8859036.218893,5425797.4412688,763,GO-20152050482,2015,D23,Shooting,2015/11/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58207638,43.74326507,895
-8837968.21489199,5411025.38036294,764,GO-20152123843,2015,D52,Shooting,2015/12/11 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,896
-8832213.97237672,5430875.82261705,765,GO-20152125474,2015,D33,Shooting,2015/12/11 05:00:00+00,53,Henry Farm (53),-79.34112804,43.77621386,897
-8836772.46099691,5412837.19137639,766,GO-20152151120,2015,D51,Stabbing,2015/12/15 05:00:00+00,76,Bay Street Corridor (76),-79.38207764,43.65909609,898
-8857918.6446763,5427756.25496906,767,GO-20152149617,2015,D31,Shooting,2015/12/15 05:00:00+00,21,Humber Summit (21),-79.57203704,43.7559761,899
-8836506.59888344,5411027.58490128,768,GO-20152123328,2015,D52,Stabbing,2015/12/11 05:00:00+00,76,Bay Street Corridor (76),-79.37968936,43.64733439,900
-8826005.79124189,5418670.95070801,769,GO-20152071129,2015,D41,Other,2015/11/28 05:00:00+00,121,Oakridge (121),-79.285359,43.69699745,901
-8841086.42299723,5417007.81795718,770,GO-20152180756,2015,D13,Other,2015/12/20 05:00:00+00,106,Humewood-Cedarvale (106),-79.42083062,43.68619468,902
-8838467.43494082,5419409.65325481,771,GO-20152229877,2015,D53,Other,2015/12/30 05:00:00+00,100,Yonge-Eglinton (100),-79.39730385,43.70179502,903
-8826662.47493683,5418077.65811069,772,GO-201620700,2016,D54,Shooting,2016/01/04 05:00:00+00,61,Taylor-Massey (61),-79.29125809,43.69314398,904
-8839930.41795272,5434008.79188471,773,GO-201698593,2016,D32,Other,2016/01/17 05:00:00+00,50,Newtonbrook East (50),-79.41044605,43.79653167,905
-8854736.95106547,5414822.49353397,774,GO-2016119350,2016,D22,Shooting,2016/01/20 05:00:00+00,10,Princess-Rosethorn (10),-79.5434554,43.67199709,906
-8831319.15068749,5434262.34335071,775,GO-2016120610,2016,D42,Shooting,2016/01/20 05:00:00+00,117,L'Amoreaux (117),-79.33308972,43.79817569,907
-8850976.32151845,5403716.42718986,776,GO-2016108786,2016,D22,Shooting,2016/01/19 05:00:00+00,18,New Toronto (18),-79.50967309,43.59979141,908
-8822471.73693365,5430176.45876753,777,GO-2016139786,2016,D43,Shooting,2016/01/24 05:00:00+00,127,Bendale (127),-79.25361205,43.77167743,909
-8846089.2912323,5420401.7827433,778,GO-2016173014,2016,D13,Shooting,2016/01/29 05:00:00+00,31,Yorkdale-Glen Park (31),-79.46577215,43.70823789,910
-8838677.61838458,5412337.85831727,779,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,911
-8858917.50556163,5424731.95045865,780,GO-2016175803,2016,D23,Other,2016/01/30 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58100996,43.73634981,912
-8838677.61838458,5412337.85831727,781,GO-2016181573,2016,D14,Shooting,2016/01/31 05:00:00+00,78,Kensington-Chinatown (78),-79.39919196,43.65585086,913
-8857934.28840434,5411806.22289572,782,GO-2016204501,2016,D22,Stabbing,2016/02/03 05:00:00+00,13,Etobicoke West Mall (13),-79.57217757,43.6523955,914
-8828180.93735656,5421595.15818825,783,GO-2016225259,2016,D54,Other,2016/02/07 05:00:00+00,54,O'Connor-Parkview (54),-79.30489867,43.71598673,915
-8850322.43528231,5419576.63581028,784,GO-2016235777,2016,D12,Stabbing,2016/02/09 05:00:00+00,113,Weston (113),-79.50379913,43.70287945,916
-8826459.25675361,5420131.85300623,785,GO-2016345475,2016,D41,Stabbing,2016/02/27 05:00:00+00,120,Clairlea-Birchmount (120),-79.28943255,43.70648504,917
-8851842.51517423,5417998.12053708,786,GO-2016354140,2016,D23,Shooting,2016/02/28 05:00:00+00,8,Humber Heights-Westmount (8),-79.51745424,43.69262736,918
-8818691.45170414,5426067.63541128,787,GO-2016359352,2016,D11,Shooting,2016/02/29 05:00:00+00,139,Scarborough Village (139),-79.21965317,43.74501856,919
-8817877.86652651,5426003.49346013,788,GO-2016317425,2016,D43,Other,2016/02/22 05:00:00+00,139,Scarborough Village (139),-79.21234461,43.7446023,920
-8837724.21481332,5411808.74302064,789,GO-2016265129,2016,D52,Other,2016/03/04 05:00:00+00,78,Kensington-Chinatown (78),-79.39062739,43.65241188,921
-8827902.18667244,5434114.72459879,790,GO-2016481311,2016,D42,Shooting,2016/03/20 04:00:00+00,117,L'Amoreaux (117),-79.30239461,43.79721854,922
-8851098.70060065,5421485.65433612,791,GO-2016491854,2016,D12,Other,2016/03/22 04:00:00+00,23,Pelmo Park-Humberlea (23),-79.51077244,43.71527574,923
-8832150.38668358,5413327.35252797,792,GO-2016500861,2016,D55,Shooting,2016/03/23 04:00:00+00,70,South Riverdale (70),-79.34055684,43.66228154,924
-8834807.11761334,5412301.63143617,793,GO-2016556458,2016,D51,Shooting,2016/04/02 04:00:00+00,73,Moss Park (73),-79.36442266,43.65561541,925
-8849831.93822878,5426606.4232203,794,GO-2016602150,2016,D31,Other,2016/04/09 04:00:00+00,27,York University Heights (27),-79.49939292,43.748515,926
-8837292.37645227,5414549.97204473,795,GO-2016630918,2016,D53,Shooting,2016/04/13 04:00:00+00,76,Bay Street Corridor (76),-79.38674812,43.67022634,927
-8849533.59308789,5405629.71408986,796,GO-2016632371,2016,D22,Shooting,2016/04/14 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.49671284,43.61223676,928
-8830388.34831244,5416533.97070562,797,GO-2016652097,2016,D54,Shooting,2016/04/17 04:00:00+00,65,Greenwood-Coxwell (65),-79.32472818,43.68311648,929
-8829070.248731,5428131.99596867,798,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,930
-8829070.248731,5428131.99596867,799,GO-2016734521,2016,D41,Shooting,2016/04/29 04:00:00+00,119,Wexford/Maryvale (119),-79.31288749,43.75841403,931
-8859849.66492127,5424065.51848904,800,GO-2016838159,2016,D23,Shooting,2016/05/15 04:00:00+00,1,West Humber-Clairville (1),-79.58938369,43.73202412,932
-8839938.51421929,5428368.32825937,933,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,933
-8839938.51421929,5428368.32825937,934,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,934
-8839938.51421929,5428368.32825937,935,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,935
-8839938.51421929,5428368.32825937,936,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,936
-8839938.51421929,5428368.32825937,937,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,937
-8839938.51421929,5428368.32825937,938,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,938
-8839938.51421929,5428368.32825937,939,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,939
-8839938.51421929,5428368.32825937,940,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,940
-8839938.51421929,5428368.32825937,941,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,941
-8825265.52219409,5415249.56238488,942,GO-2018813479,2018,D41,Stabbing,2018/05/06 04:00:00+00,122,Birchcliffe-Cliffside (122),-79.27870905,43.67477193,942
-8855479.857272,5415037.74156053,943,GO-2018821806,2018,D22,Shooting,2018/05/07 04:00:00+00,10,Princess-Rosethorn (10),-79.55012904,43.67339566,943
-8818301.54294249,5430753.49413265,944,GO-2018907125,2018,D43,Shooting,2018/05/20 04:00:00+00,135,Morningside (135),-79.21615056,43.7754204,944
-8836244.0307137,5411106.2778802,945,GO-2018911506,2018,D52,Shooting,2018/05/20 04:00:00+00,76,Bay Street Corridor (76),-79.37733067,43.64784591,945
-8839353.77408485,5414562.59180909,946,GO-2018929488,2018,D14,Stabbing,2018/05/23 04:00:00+00,95,Annex (95),-79.40526597,43.67030834,946
-8833344.09341323,5417899.12368038,947,GO-2018946587,2018,D54,Other,2018/05/25 04:00:00+00,57,Broadview North (57),-79.35128009,43.69198434,947
-8827762.677747,5415765.78392448,948,GO-2018945776,2018,D55,Stabbing,2018/05/25 04:00:00+00,62,East End-Danforth (62),-79.30114138,43.67812586,948
-8819196.16203025,5435236.56302981,949,GO-2018958547,2018,D42,Shooting,2018/05/28 04:00:00+00,132,Malvern (132),-79.22418706,43.80449208,949
-8837672.1662722,5414723.95548399,950,GO-2018965463,2018,D53,Shooting,2018/05/28 04:00:00+00,95,Annex (95),-79.39015983,43.67135683,950
-8836639.8071257,5412411.40032286,951,GO-2018979942,2018,D52,Shooting,2018/05/30 04:00:00+00,76,Bay Street Corridor (76),-79.38088599,43.65632883,951
-8850941.49410256,5404146.20833397,952,GO-20181021340,2018,D22,Shooting,2018/06/05 04:00:00+00,18,New Toronto (18),-79.50936023,43.60258723,952
-8842427.06811514,5411101.78107654,953,GO-20181046556,2018,D11,Stabbing,2018/06/09 04:00:00+00,84,Little Portugal (84),-79.43287384,43.64781668,953
-8839832.34436814,5410714.04575621,954,GO-20181066328,2018,D14,Other,2018/06/09 04:00:00+00,82,Niagara (82),-79.40956504,43.64529628,954
-8842699.62498279,5410546.08806216,955,GO-20181075301,2018,D11,Other,2018/06/13 04:00:00+00,86,Roncesvalles (86),-79.43532226,43.64420447,955
-8821973.63453251,5422088.59543891,956,GO-20181091522,2018,D41,Stabbing,2018/06/16 04:00:00+00,123,Cliffcrest (123),-79.24913752,43.71919043,956
-8837005.33691887,5414638.92636103,957,GO-20181106259,2018,D53,Other,2018/06/18 04:00:00+00,75,Church-Yonge Corridor (75),-79.3841696,43.67080434,957
-8843651.09048172,5422134.15773739,958,GO-20181146367,2018,D32,Shooting,2018/06/24 04:00:00+00,32,Englemount-Lawrence (32),-79.44386942,43.71948624,958
-8858404.30378476,5425056.35986294,959,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),-79.57639979,43.73845538,959
-8858404.30378476,5425056.35986294,960,GO-20181146418,2018,D23,Shooting,2018/06/24 04:00:00+00,3,Thistletown-Beaumond Heights (3),-79.57639979,43.73845538,960
-8859955.19023257,5424371.89136279,961,GO-20181142174,2018,D23,Stabbing,2018/06/23 04:00:00+00,1,West Humber-Clairville (1),-79.59033164,43.73401277,961
-8835538.42210255,5412713.82926057,962,GO-20181152121,2018,D51,Shooting,2018/06/25 04:00:00+00,73,Moss Park (73),-79.37099208,43.65829436,962
-8838062.08393941,5411337.74545798,963,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39366252,43.64935047,963
-8838062.08393941,5411337.74545798,964,GO-20181191880,2018,D52,Shooting,2018/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39366252,43.64935047,964
-8831235.9649716,5416282.605394,965,GO-20181194072,2018,D54,Stabbing,2018/07/01 04:00:00+00,69,Blake-Jones (69),-79.33234245,43.6814835,965
-8839023.22198889,5412243.0225055,966,GO-20181198918,2018,D14,Shooting,2018/07/01 04:00:00+00,78,Kensington-Chinatown (78),-79.40229657,43.65523449,966
-8851538.88235753,5429488.05860748,967,GO-20181240749,2018,D31,Shooting,2018/07/08 04:00:00+00,24,Black Creek (24),-79.51472666,43.76721178,967
-8851983.63934549,5429788.97887656,968,GO-20181245963,2018,D31,Shooting,2018/07/09 04:00:00+00,24,Black Creek (24),-79.51872198,43.76916389,968
-8826357.89256488,5419807.69366191,969,GO-20181221507,2018,D41,Other,2018/07/05 04:00:00+00,120,Clairlea-Birchmount (120),-79.28852198,43.70437997,969
-8833415.88446603,5415678.18093129,970,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,68,North Riverdale (68),-79.351925,43.67755671,970
-8832925.51209034,5412436.9402165,971,GO-20181329654,2018,D55,Stabbing,2018/07/21 04:00:00+00,70,South Riverdale (70),-79.34751991,43.65649482,971
-8833415.88446603,5415678.18093129,972,GO-20181341286,2018,D54,Shooting,2018/07/23 04:00:00+00,68,North Riverdale (68),-79.351925,43.67755671,972
-8857561.39705326,5427561.23688662,973,GO-20181358001,2018,D31,Shooting,2018/07/25 04:00:00+00,21,Humber Summit (21),-79.56882783,43.75471072,973
-8836549.09955183,5413545.20788303,974,GO-2018104863,2012,D51,Other,2012/10/18 04:00:00+00,75,Church-Yonge Corridor (75),-79.38007115,43.66369728,974
-8818977.23555369,5426993.22386777,975,GO-2018104863,2015,D43,Other,2015/10/15 04:00:00+00,137,Woburn (137),-79.22222041,43.751025,975
-8832238.30459102,5420367.90192019,976,GO-2018104863,2010,D52,Other,2010/09/06 04:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,976
-8832238.30459102,5420367.90192019,977,GO-2018104863,2010,D52,Other,2010/12/29 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,977
-8832238.30459102,5420367.90192019,978,GO-2018104863,2015,D52,Other,2015/12/14 05:00:00+00,55,Thorncliffe Park (55),-79.34134662,43.70801788,978
-8859849.66492127,5424065.51848904,979,GO-20181508181,2018,D23,Shooting,2018/08/15 04:00:00+00,1,West Humber-Clairville (1),-79.58938369,43.73202412,979
-8856046.51689474,5417997.41695392,980,GO-20181526723,2018,D23,Stabbing,2018/08/18 04:00:00+00,6,Kingsview Village-The Westway (6),-79.55521943,43.69262279,980
-8856229.79998355,5405305.24523776,981,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),-79.55686589,43.61012637,981
-8834842.96471577,5411897.40169921,982,GO-20181528994,2018,D51,Shooting,2018/08/19 04:00:00+00,73,Moss Park (73),-79.36474468,43.65298813,982
-8832151.68021606,5416021.96992053,983,GO-20181548479,2018,D54,Shooting,2018/08/22 04:00:00+00,69,Blake-Jones (69),-79.34056846,43.67979025,983
-8849994.40568601,5417794.21298843,984,GO-20181549969,2018,D12,Shooting,2018/08/22 04:00:00+00,115,Mount Dennis (115),-79.50085239,43.6913029,984
-8850885.99020445,5403984.97849655,985,GO-20181494077,2018,D22,Other,2018/08/13 04:00:00+00,18,New Toronto (18),-79.50886163,43.60153841,985
-8851698.72824075,5419157.92478884,986,GO-20181562384,2018,D12,Stabbing,2018/08/24 04:00:00+00,113,Weston (113),-79.51616258,43.70016019,986
-8821294.15149266,5436544.25802709,987,GO-20181564549,2018,D42,Other,2018/08/24 04:00:00+00,129,Agincourt North (129),-79.24303362,43.81296952,987
-8834139.06708519,5413266.93671625,988,GO-20181599566,2018,D51,Other,2018/08/29 04:00:00+00,72,Regent Park (72),-79.35842146,43.66188892,988
-8856229.79998355,5405305.24523776,989,GO-20181527703,2018,D22,Stabbing,2018/08/18 04:00:00+00,14,Islington-City Centre West (14),-79.55686589,43.61012637,989
-8824909.10835403,5419366.10921931,990,GO-20181609974,2018,D41,Shooting,2018/08/31 04:00:00+00,120,Clairlea-Birchmount (120),-79.27550733,43.70151223,990
-8817631.01778206,5435953.93480089,991,GO-20181622696,2018,D42,Shooting,2018/09/02 04:00:00+00,132,Malvern (132),-79.21012713,43.80914276,991
-8839129.36067058,5409243.36391384,992,GO-20181626502,2018,D14,Shooting,2018/09/02 04:00:00+00,82,Niagara (82),-79.40325003,43.63573543,992
-8845795.82967748,5415132.52295646,993,GO-20181665625,2018,D12,Shooting,2018/09/08 04:00:00+00,91,Weston-Pellam Park (91),-79.46313594,43.67401149,993
-8842699.62498279,5410546.08806216,994,GO-20181668023,2018,D11,Other,2018/09/08 04:00:00+00,86,Roncesvalles (86),-79.43532226,43.64420447,994
-8857371.79769653,5416567.9683054,995,GO-20181684842,2018,D23,Stabbing,2018/09/11 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56712463,43.68333734,995
-8820067.61998476,5425762.30947737,996,GO-20181706301,2018,D43,Shooting,2018/09/14 04:00:00+00,138,Eglinton East (138),-79.2320155,43.74303707,996
-8823426.61882775,5432725.18379126,997,GO-20181733104,2018,D42,Shooting,2018/09/18 04:00:00+00,128,Agincourt South-Malvern West (128),-79.2621899,43.7882081,997
-8840747.06886913,5432843.98247843,998,GO-20181739446,2018,D32,Stabbing,2018/09/19 04:00:00+00,36,Newtonbrook West (36),-79.41778215,43.7889785,998
-8832620.40985636,5430332.21592332,999,GO-20181772173,2018,D33,Shooting,2018/09/24 04:00:00+00,53,Henry Farm (53),-79.34477913,43.77268778,999
-8834612.45321979,5412888.38283738,1000,GO-20181777456,2018,D51,Shooting,2018/09/25 04:00:00+00,72,Regent Park (72),-79.36267396,43.65942878,1000
-8849299.34459661,5431107.73256182,1001,GO-20181823974,2018,D31,Shooting,2018/10/02 04:00:00+00,27,York University Heights (27),-79.49460855,43.77771807,1001
-8827558.39757583,5432013.76219878,1002,GO-20181827810,2018,D42,Shooting,2018/10/03 04:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,1002
-8832912.96304414,5412886.94721378,1003,GO-20181839683,2018,D55,Other,2018/10/04 04:00:00+00,70,South Riverdale (70),-79.34740718,43.65941945,1003
-8848806.70575608,5424479.6962388,1004,GO-20181879521,2018,D31,Shooting,2018/10/11 04:00:00+00,26,Downsview-Roding-CFB (26),-79.4901831,43.73471251,1004
-8823685.33979589,5424180.43735878,1005,GO-20181939006,2018,D41,Stabbing,2018/10/20 04:00:00+00,124,Kennedy Park (124),-79.26451403,43.73277006,1005
-8826153.85840979,5419146.1225149,1006,GO-20181923388,2018,D41,Other,2018/10/18 04:00:00+00,120,Clairlea-Birchmount (120),-79.28668911,43.70008354,1006
-8836219.26546658,5412437.87263398,1007,GO-20181887731,2018,D51,Other,2018/10/12 04:00:00+00,75,Church-Yonge Corridor (75),-79.3771082,43.65650088,1007
-8853283.78643265,5422132.20314852,1008,GO-20182096419,2018,D31,Shooting,2018/11/14 05:00:00+00,23,Pelmo Park-Humberlea (23),-79.5304014,43.71947355,1008
-8815171.95130613,5429496.66782039,1009,GO-20182124586,2018,D43,Shooting,2018/11/18 05:00:00+00,136,West Hill (136),-79.18803696,43.76726763,1009
-8835363.39335398,5412133.84643856,1010,GO-20182113063,2018,D51,Other,2018/11/16 05:00:00+00,73,Moss Park (73),-79.36941977,43.65452491,1010
-8835963.53676636,5413076.8869245,1011,GO-20182242344,2018,D51,Stabbing,2018/12/06 05:00:00+00,73,Moss Park (73),-79.37481095,43.66065384,1011
-8855313.86210011,5419337.54602033,1012,GO-20182280579,2018,D23,Shooting,2018/12/12 05:00:00+00,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,1012
-8851873.68017888,5428224.85741422,1013,GO-20182315055,2018,D31,Shooting,2018/12/18 05:00:00+00,24,Black Creek (24),-79.5177342,43.75901653,1013
-8838501.20036877,5410661.29107267,1014,GO-20182320758,2018,D14,Shooting,2018/12/19 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,1014
-8859449.42237129,5426985.90840782,1015,GO-20182339244,2018,D23,Shooting,2018/12/21 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,1015
-8822340.55359292,5423413.83229312,1016,GO-201930365,2019,D41,Stabbing,2019/01/06 05:00:00+00,124,Kennedy Park (124),-79.25243361,43.72779384,1016
-8856567.48654568,5422652.66363739,1017,GO-201954928,2019,D23,Shooting,2019/01/09 05:00:00+00,4,Rexdale-Kipling (4),-79.55989938,43.7228525,1017
-8824270.23355122,5420839.55276514,1018,GO-201945560,2019,D41,Stabbing,2019/01/08 05:00:00+00,120,Clairlea-Birchmount (120),-79.26976822,43.71108054,1018
-8826211.57311299,5429852.82651959,1019,GO-201969065,2019,D41,Shooting,2019/01/12 05:00:00+00,126,Dorset Park (126),-79.28720757,43.76957807,1019
-8848348.0494165,5414438.86499772,1020,GO-2019146683,2019,D12,Stabbing,2019/01/24 05:00:00+00,111,Rockcliffe-Smythe (111),-79.48606292,43.66950439,1020
-8834807.11761334,5412301.63143617,1021,GO-2019244561,2019,D51,Shooting,2019/02/08 05:00:00+00,73,Moss Park (73),-79.36442266,43.65561541,1021
-8815930.73389844,5429377.36503897,1022,GO-2019272774,2019,D43,Shooting,2019/02/12 05:00:00+00,136,West Hill (136),-79.19485322,43.76649368,1022
-8856127.25135544,5421743.46690866,1023,GO-2019281405,2019,D23,Shooting,2019/02/13 05:00:00+00,4,Rexdale-Kipling (4),-79.55594468,43.71694966,1023
-8847554.47614373,5407391.44694902,1024,GO-2019258675,2019,D22,Shooting,2019/02/10 05:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.47893413,43.62369402,1024
-8858842.39273522,5424518.02000945,1025,GO-2019349242,2019,D23,Shooting,2019/02/24 05:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58033521,43.73496126,1025
-8837786.42682394,5420847.15596195,1026,GO-2019400418,2019,D53,Other,2019/03/04 05:00:00+00,104,Mount Pleasant West (104),-79.39118625,43.71112991,1026
-8848321.36836095,5425012.98947196,1027,GO-2019449448,2019,D31,Shooting,2019/03/11 04:00:00+00,26,Downsview-Roding-CFB (26),-79.48582324,43.73817389,1027
-8845221.71164886,5414321.26181051,1028,GO-2019456465,2019,D11,Other,2019/03/13 04:00:00+00,91,Weston-Pellam Park (91),-79.45797855,43.66874022,1028
-8855935.6237576,5415801.94897272,1029,GO-2019494501,2019,D23,Other,2019/03/18 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.55422326,43.67836082,1029
-8844286.12810168,5412778.06512264,1030,GO-2019499554,2019,D11,Shooting,2019/03/19 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44957406,43.65871183,1030
-8839711.08516001,5419841.48619579,1031,GO-2019424256,2019,D53,Shooting,2019/03/08 05:00:00+00,100,Yonge-Eglinton (100),-79.40847575,43.70459942,1031
-8836567.7956603,5411230.03237568,1032,GO-2019649220,2019,D52,Stabbing,2019/04/10 04:00:00+00,76,Bay Street Corridor (76),-79.3802391,43.64865033,1032
-8847437.46266099,5417385.88028349,1033,GO-2019677551,2019,D12,Stabbing,2019/04/15 04:00:00+00,110,Keelesdale-Eglinton West (110),-79.47788298,43.68865053,1033
-8843070.29884962,5417816.53319871,1034,GO-2019716384,2019,D13,Shooting,2019/04/21 04:00:00+00,107,Oakwood Village (107),-79.43865208,43.69144788,1034
-8817946.72431073,5430635.52097349,1035,GO-2019767371,2019,D43,Shooting,2019/04/28 04:00:00+00,135,Morningside (135),-79.21296317,43.77465518,1035
-8859955.19023257,5424371.89136279,1036,GO-2019785029,2019,D23,Shooting,2019/05/01 04:00:00+00,1,West Humber-Clairville (1),-79.59033164,43.73401277,1036
-8858731.61759674,5412330.59292756,1037,GO-2019766762,2019,D22,Other,2019/04/28 04:00:00+00,11,Eringate-Centennial-West Deane (11),-79.5793401,43.65580364,1037
-8857249.44978379,5428467.00438948,1038,GO-2019798063,2019,D31,Shooting,2019/05/03 04:00:00+00,21,Humber Summit (21),-79.56602556,43.76058759,1038
-8816359.30057966,5426264.70219633,1039,GO-2019819986,2019,D43,Stabbing,2019/05/05 04:00:00+00,140,Guildwood (140),-79.1987031,43.74629744,1039
-8842294.33075432,5413600.08416326,1040,GO-2019928762,2019,D14,Other,2019/05/21 04:00:00+00,93,Dovercourt-Wallace Emerson-Junction (93),-79.43168144,43.66405389,1040
-8837323.47243883,5414290.33345359,1041,GO-20191052988,2019,D52,Stabbing,2019/06/08 04:00:00+00,76,Bay Street Corridor (76),-79.38702746,43.66853925,1041
-8835785.8385764,5412011.33992781,1042,GO-20191039892,2019,D51,Other,2019/06/06 04:00:00+00,75,Church-Yonge Corridor (75),-79.37321466,43.65372868,1042
-8814816.21540176,5429126.40493481,1043,GO-20191198026,2019,D43,Shooting,2019/06/27 04:00:00+00,136,West Hill (136),-79.18484133,43.7648656,1043
-8837968.21489199,5411025.38036294,1044,GO-20191213308,2019,D52,Shooting,2019/06/30 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,1044
-8850341.20040887,5417423.11699254,1045,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),-79.5039677,43.68889241,1045
-8850341.20040887,5417423.11699254,1046,GO-20191206091,2019,D12,Shooting,2019/06/29 04:00:00+00,115,Mount Dennis (115),-79.5039677,43.68889241,1046
-8829903.32261188,5428495.93495565,1047,GO-20191191914,2019,D33,Stabbing,2019/06/27 04:00:00+00,45,Parkwoods-Donalda (45),-79.32037112,43.76077529,1047
-8835363.39335398,5412133.84643856,1048,GO-20191226977,2019,D51,Other,2019/07/01 04:00:00+00,73,Moss Park (73),-79.36941977,43.65452491,1048
-8842288.93175901,5413078.00867273,1049,GO-20191344279,2019,D14,Other,2019/07/18 04:00:00+00,83,Dufferin Grove (83),-79.43163294,43.66066113,1049
-8850424.67889502,5421557.47956179,1050,GO-20191445359,2019,D12,Shooting,2019/08/02 04:00:00+00,28,Rustic (28),-79.5047176,43.71574209,1050
-8841846.91545692,5416254.35497009,1051,GO-20191492032,2019,D13,Stabbing,2019/08/07 04:00:00+00,94,Wychwood (94),-79.42766224,43.68129997,1051
-8827607.70320469,5421883.53938535,1052,GO-20191506357,2019,D54,Shooting,2019/08/09 04:00:00+00,43,Victoria Village (43),-79.29974922,43.7178591,1052
-8844337.07124025,5411275.79189778,1053,GO-20191558069,2019,D11,Shooting,2019/08/16 04:00:00+00,87,High Park-Swansea (87),-79.45003169,43.64894777,1053
-8850204.33309494,5417909.58648733,1054,GO-20191595863,2019,D12,Shooting,2019/08/21 04:00:00+00,115,Mount Dennis (115),-79.5027382,43.6920523,1054
-8853908.52143374,5421143.30049947,1055,GO-20191581564,2019,D12,Shooting,2019/08/19 04:00:00+00,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,1055
-8856357.99105637,5428376.44321031,1056,GO-20191619393,2019,D31,Shooting,2019/08/25 04:00:00+00,21,Humber Summit (21),-79.55801745,43.76000003,1056
